Text,Sentiment
"Great app... Only issue I had was that the brightness setting came defaulted so low I couldn't read the screen in daylight. Changed setting indoors to match phone brightness, works fine now
",1
"Just awesome game but when I changed my device I cannot transfer my level and inventory in new device. I don't know why. Can developer team explain me this. Please help me transfer my statistics into new device.
",1
"GLITCH I am experiencing a glitch where the boss music during the Ymir fight plays over the background music. It's annoying because I like the boss music and I can't listen to it because of the crappy mine music
",1
"Excellent design across the board Clever and elegant translation of the franchise to this platform. Visual and gameplay design is fittingly sharp for a formally slick series, and the boardgame aesthetic particularly clever.
",1
"One more go.. Great game but pulling tricks off can be a bit random using the on screen controls. Would love to see some blood when you hit your face into the side of a cliff...
",1
"I love this Love it
",1
"Almost Flawless My cameras work very well with this app
",1
"Great Game I use it anytime I'm waiting for appointments or just relaxing at home.
",1
"Beast I love this game its beast 
",1
"Good one Simple game.but very ADDICTIVE I frickin love it.keep up tha good work kairosoft
",1
"Blackjack trainer pro Real good for practice.
",1
"Looks good I just downloaded the app. Look very professional.
",1
"Awesome app Would like to see more country riffs
",1
"Its An incredible app I now that its a bit hard but just try it and you will  pass  the logo
",1
"App works great Love it.
",1
"Great game Occasional minor tile placement problems, game is fun and well designed.
",1
"Word search I love to look for all the words and see how many other words I can find
",1
"Awesoooome My favorite game right after Earthbound and Golden Sun. The graphics on this is better than the GBA version.
",1
"GREAT GAME. I really do enjoy this game. It challenges me with its variety and I don't get bored.
",1
"Awesome game U should make a mudding usa game
",1
"It's become critical to my weekend planning Depending on direction,strength and tides dictates where my weekend will take place. App is accurate and effective. Love it. Also one of the few app that is better on my iPhone 
",1
"Very addictive  lots of fun The best ever
",1
"Great Good fun but can't find anyone to play with online. Ai doesn't put up a challenge. Good variety in different characters.
",1
"2good,,,,,,, like this application 
",1
"It's great I absolutely love meeting and talking to new people and now u can do it on a global scale.
",1
"If you liked 1000000000, you will LOVE YMBaB Great match 3 gameplay mixed with RPG elements.  No microtransaction nonsense, a great value.
",1
"Loooved it App was a big help. Worked perfectly, I have zero complaints, and huge thanks to the builders.
",1
"Nice Game I like this game
",1
"Yes  very well made Good to play
",1
"love it I. Play this by the hour
",1
"According to me thats a awesome application I have ever seen a before u got 10 by 10
",1
"Good. I really like this game on my LG G3 Vigor although sometimes it gets repetitive because there is not like a story line or background of this game but otherwise it is good and sometimes addicting.
",1
"Amazing app If u like anime girls this is the best app for hot anime girl pictures
",1
"Cool game It is a very cool game and because of this game I am a good cricket player
",1
"Awesome I had to find an app for my little brother and I was going to get ABC mouse but I personally don't have a credit card cause im 14
",1
"Fun Good design, good variety of games.
",1
"Hats off Not just incredible  rich sound , this app also useful in teaching chord progression of particular scales.
",1
"Number 1 This game is awesome nothing could beat this game I give it number 1 of all games
",1
"My son is a great drawer but thos can him even better
",1
"Good Game .. BUTTT .. I can't get over level 30 . why  Cause I suck .
",1
"Love it. Glad I purchased. Love. Glad I purchased full version. Just need more songs now. She talks to angels for starters 
",1
"Scary  No Words Bro. No words.
",1
"Really cool app Saves you the time of having to go learn some new fishing holes
",1
"Samsung Galaxy S4 Can't think of a thing wrong  hence 5. I like the feel and atmosphere  it's kind of quiet 
",1
"Awesome app Very useful if you wanna clear codes or just wanna find out info about your car
",1
"This is a favorite of mine. As close to the old school Vegas slots I can play without actually being in Vegas. Love all the game options
",1
"Love it
",1
"Excellent app Running without a single issue. Cyanogenmode on s2
",1
"Love it If you made the others,  I would buy every single one of them
",1
"Fun Addictve gameplaying game Since i was a little girl,.. I have loved nothing more but playing hidden object games and also puzzle games,..
",1
"God Bless You This is the best game out for Christians. It is bringing knowledge and truth to the world. Great Job
",1
"I think this is pretty kewl I've got idea for a weapon how about throwing stars or maybe blow gun a few exotic swords or even bows both compound and or cross just a thought looking toward the next update
",1
"Great Widget  This is what I was looking for 
",1
"Fair play Great game. Balanced logic. You don't won every time and you don't feel like the game is cheating. Nice work.
",1
"I love adventure of Ted 2 This is the game I truly love playing I like to play level by level adventure and this game provides new adventure in every level. 5 stars from me
",1
"Challenging This game is really fun to play with, with your family for you can all guess and have fun. It's a great thing to do alone or with friends and family.
",1
"Nice. I Love it. Nicely placed letters in the grid.Challenging and attractive word game. SGII. India.
",1
"Same as many before me... I too didn't need the pro features, but wanted to support the dev.  Thanks for a great app
",1
"Omg so fun I love ninja go and this game is fun I've had it before and loved it soo much this is a must play for kids D
",1
"Once you get the hang of it it gets easier edit im still playing this game when iget bored ill never get tired of theguy falling its hilarious u cna change the diffuculty people
",1
"Perfect with friends, or strangers Discovered this by playing with complete strangers on the bus, and had a blast Great for road trips with friends, at a party, or while waiting in long lines
",1
